video,frame,imagem,rede1,rede2,rede3
-,-,GHmls16-263_OK--DVD-1--20161101202838328@DVR-SPARE_Ch1.wmv FRAME 27550.jpg,Duto,Evento,Anodo
-,-,GHmls16-263_OK--DVD-1--20161101202838328@DVR-SPARE_Ch1.wmv FRAME 28350.jpg,Duto,Evento,Anodo
-,-,GHmls16-263_OK--DVD-1--20161101202838328@DVR-SPARE_Ch1.wmv FRAME 31600.jpg,Confuso,-,-
-,-,GHmls16-263_OK--DVD-1--20161101202838328@DVR-SPARE_Ch1.wmv FRAME 8400.jpg,Confuso,-,-
-,-,GHmls16-263_OK--DVD-1--20161101202838328@DVR-SPARE_Ch1.wmv FRAME 8475.jpg,Confuso,-,-
-,-,GHmls16-263_OK--DVD-1--20161101205058500@DVR-SPARE_Ch1.wmv FRAME 18950.jpg,Duto,Evento,Enterramento
-,-,GHmls16-263_OK--DVD-1--20161101212059250@DVR-SPARE_Ch1.wmv FRAME 30175.jpg,Duto,Evento,Reparo
-,-,GHmls16-263_OK--DVD-1--20161101212059250@DVR-SPARE_Ch1.wmv FRAME 34025.jpg,Duto,Evento,Enterramento
-,-,GHmls16-263_OK--DVD-1--20161101222101578@DVR-SPARE_Ch1.wmv FRAME 12650.jpg,Duto,Evento,Enterramento
-,-,GHmls16-263_OK--DVD-1--20161101225102250@DVR-SPARE_Ch1.wmv FRAME 34225.jpg,Duto,Evento,Enterramento
-,-,GHmls16-263_OK--DVD-1--20161101232103406@DVR-SPARE_Ch1.wmv FRAME 35350.jpg,Duto,Evento,Enterramento
-,-,GHmls16-263_OK--DVD-1--20161101232103406@DVR-SPARE_Ch1.wmv FRAME 36975.jpg,Duto,Evento,Enterramento
-,-,GHmls16-263_OK--DVD-1--20161101232103406@DVR-SPARE_Ch1.wmv FRAME 39175.jpg,Duto,Evento,Enterramento
-,-,GHmls16-263_OK--DVD-1--20161101232103406@DVR-SPARE_Ch1.wmv FRAME 40100.jpg,Duto,Evento,Enterramento
-,-,GHmls16-263_OK--DVD-1--20161101232103406@DVR-SPARE_Ch1.wmv FRAME 43825.jpg,Duto,Evento,Enterramento
-,-,GHmls16-263_OK--DVD-1--20161101235105625@DVR-SPARE_Ch1.wmv FRAME 1175.jpg,Duto,Evento,Enterramento
-,-,GHmls16-263_OK--DVD-1--20161101235538296@DVR-SPARE_Ch1.wmv FRAME 12075.jpg,Duto,Evento,Flange
-,-,GHmls16-263_OK--DVD-1--20161101235538296@DVR-SPARE_Ch1.wmv FRAME 14600.jpg,Duto,Evento,Flange
-,-,GHmls16-263_OK--DVD-1--20161101235538296@DVR-SPARE_Ch1.wmv FRAME 15400.jpg,Duto,Evento,Flange
-,-,GHmls16-263_OK--DVD-1--20161101235538296@DVR-SPARE_Ch1.wmv FRAME 16125.jpg,Duto,Evento,Flange
-,-,GHmls16-263_OK--DVD-1--20161101235538296@DVR-SPARE_Ch1.wmv FRAME 3375.jpg,Duto,Evento,Enterramento
-,-,GHmls16-263_OK--DVD-1--20161101235538296@DVR-SPARE_Ch1.wmv FRAME 4950.jpg,Duto,Evento,Flange
-,-,GHmls16-263_OK--DVD-1--20161101235538296@DVR-SPARE_Ch1.wmv FRAME 8650.jpg,Duto,Evento,Enterramento
-,-,GHmls16-263_OK--DVD-1--20161102013732546@DVR-SPARE_Ch1.wmv FRAME 22950.jpg,Duto,Evento,Enterramento
-,-,GHmls16-263_OK--DVD-1--20161102020733265@DVR-SPARE_Ch1.wmv FRAME 24975.jpg,Confuso,-,-
-,-,GHmls16-263_OK--DVD-1--20161102023734109@DVR-SPARE_Ch1.wmv FRAME 11000.jpg,Duto,Evento,Anodo
-,-,GHmls16-263_OK--DVD-1--20161102023734109@DVR-SPARE_Ch1.wmv FRAME 12275.jpg,Duto,Evento,Anodo
-,-,GHmls16-263_OK--DVD-1--20161102023734109@DVR-SPARE_Ch1.wmv FRAME 25650.jpg,Duto,Evento,Flange
-,-,GHmls16-263_OK--DVD-1--20161102023734109@DVR-SPARE_Ch1.wmv FRAME 26750.jpg,Duto,Evento,Flange
-,-,GHmls16-263_OK--DVD-1--20161102023734109@DVR-SPARE_Ch1.wmv FRAME 28750.jpg,Duto,Evento,Flange
-,-,GHmls16-263_OK--DVD-1--20161102023734109@DVR-SPARE_Ch1.wmv FRAME 34175.jpg,Duto,Evento,Flange
-,-,GHmls16-263_OK--DVD-1--20161102023734109@DVR-SPARE_Ch1.wmv FRAME 3575.jpg,Duto,Evento,Anodo
-,-,GHmls16-263_OK--DVD-1--20161102023734109@DVR-SPARE_Ch1.wmv FRAME 36550.jpg,Duto,Evento,Flange
-,-,GHmls16-263_OK--DVD-1--20161102023734109@DVR-SPARE_Ch1.wmv FRAME 38500.jpg,Duto,Evento,Flange
-,-,GHmls16-263_OK--DVD-1--20161102023734109@DVR-SPARE_Ch1.wmv FRAME 4150.jpg,Duto,Evento,Flange
-,-,GHmls16-263_OK--DVD-1--20161102030326828@DVR-SPARE_Ch1.wmv FRAME 9250.jpg,Duto,Nao_Evento,-
-,-,GHmls16-263_OK--DVD-1--20161102033327125@DVR-SPARE_Ch1.wmv FRAME 13025.jpg,Duto,Evento,Enterramento
-,-,GHmls16-263_OK--DVD-1--20161102033327125@DVR-SPARE_Ch1.wmv FRAME 17400.jpg,Duto,Evento,Enterramento
-,-,GHmls16-263_OK--DVD-1--20161102033327125@DVR-SPARE_Ch1.wmv FRAME 17925.jpg,Duto,Evento,Enterramento
-,-,GHmls16-263_OK--DVD-1--20161102033327125@DVR-SPARE_Ch1.wmv FRAME 19125.jpg,Duto,Evento,Enterramento
-,-,GHmls16-263_OK--DVD-1--20161102033327125@DVR-SPARE_Ch1.wmv FRAME 19350.jpg,Duto,Evento,Enterramento
-,-,GHmls16-263_OK--DVD-1--20161102033327125@DVR-SPARE_Ch1.wmv FRAME 20350.jpg,Duto,Evento,Enterramento
-,-,GHmls16-263_OK--DVD-1--20161102033327125@DVR-SPARE_Ch1.wmv FRAME 25350.jpg,Duto,Evento,Enterramento
-,-,GHmls16-263_OK--DVD-1--20161102035345781@DVR-SPARE_Ch1.wmv FRAME 27325.jpg,Duto,Nao_Evento,-
-,-,GHmls16-263_OK--DVD-2--20161102052348359@DVR-SPARE_Ch1.wmv FRAME 24200.jpg,Duto,Evento,Anodo
-,-,GHmls16-263_OK--DVD-2--20161102055349515@DVR-SPARE_Ch1.wmv FRAME 16250.jpg,Duto,Evento,Anodo
-,-,GHmls16-263_OK--DVD-2--20161102055349515@DVR-SPARE_Ch1.wmv FRAME 16575.jpg,Duto,Evento,Anodo
-,-,GHmls16-263_OK--DVD-2--20161102055349515@DVR-SPARE_Ch1.wmv FRAME 19800.jpg,Duto,Evento,Anodo
-,-,GHmls16-263_OK--DVD-2--20161102055349515@DVR-SPARE_Ch1.wmv FRAME 21775.jpg,Duto,Evento,Flange
-,-,GHmls16-263_OK--DVD-2--20161102055349515@DVR-SPARE_Ch1.wmv FRAME 26250.jpg,Duto,Evento,Flange
-,-,GHmls16-263_OK--DVD-2--20161102055349515@DVR-SPARE_Ch1.wmv FRAME 28575.jpg,Duto,Evento,Anodo
-,-,GHmls16-263_OK--DVD-2--20161102064423359@DVR-SPARE_Ch1.wmv FRAME 27700.jpg,Duto,Evento,Enterramento
-,-,GHmls16-263_OK--DVD-2--20161102064423359@DVR-SPARE_Ch1.wmv FRAME 34200.jpg,Duto,Evento,Enterramento
-,-,GHmls16-263_OK--DVD-4--20161106091420250@DVR-SPARE_Ch1.wmv FRAME 15600.jpg,Duto,Evento,Enterramento
-,-,ROBI12-417_OK--VTS_01_1.VOB FRAME 13936.jpg,Duto,Evento,Flange
-,-,ROBI12-417_OK--VTS_01_1.VOB FRAME 1409.jpg,Confuso,-,-
-,-,ROBI12-417_OK--VTS_01_1.VOB FRAME 15614.jpg,Confuso,-,-
-,-,ROBI12-417_OK--VTS_01_1.VOB FRAME 17443.jpg,Confuso,-,-
-,-,ROBI12-417_OK--VTS_01_1.VOB FRAME 7612.jpg,Confuso,-,-
-,-,SVTab17-001_OK--OS-6000427923 - SVTab17-001 - Rev. 0 - COMPLETO - 23-04-2017.avi FRAME 125395.jpg,Duto,Duvida,-
-,-,SVTab17-001_OK--OS-6000427923 - SVTab17-001 - Rev. 0 - COMPLETO - 23-04-2017.avi FRAME 131658.jpg,Duto,Duvida,-
-,-,SVTab17-001_OK--OS-6000427923 - SVTab17-001 - Rev. 0 - COMPLETO - 23-04-2017.avi FRAME 136963.jpg,Duto,Duvida,-
-,-,SVTab17-001_OK--OS-6000427923 - SVTab17-001 - Rev. 0 - COMPLETO - 23-04-2017.avi FRAME 13966.jpg,Duto,Nao_Evento,-
-,-,SVTab17-001_OK--OS-6000427923 - SVTab17-001 - Rev. 0 - COMPLETO - 23-04-2017.avi FRAME 139990.jpg,Duto,Duvida,-
-,-,SVTab17-001_OK--OS-6000427923 - SVTab17-001 - Rev. 0 - COMPLETO - 23-04-2017.avi FRAME 140559.jpg,Duto,Duvida,-
-,-,SVTab17-001_OK--OS-6000427923 - SVTab17-001 - Rev. 0 - COMPLETO - 23-04-2017.avi FRAME 141698.jpg,Duto,Duvida,-
-,-,SVTab17-001_OK--OS-6000427923 - SVTab17-001 - Rev. 0 - COMPLETO - 23-04-2017.avi FRAME 142597.jpg,Duto,Duvida,-
-,-,SVTab17-001_OK--OS-6000427923 - SVTab17-001 - Rev. 0 - COMPLETO - 23-04-2017.avi FRAME 142807.jpg,Duto,Duvida,-
-,-,SVTab17-001_OK--OS-6000427923 - SVTab17-001 - Rev. 0 - COMPLETO - 23-04-2017.avi FRAME 143317.jpg,Duto,Duvida,-
-,-,SVTab17-001_OK--OS-6000427923 - SVTab17-001 - Rev. 0 - COMPLETO - 23-04-2017.avi FRAME 144635.jpg,Duto,Duvida,-
-,-,SVTab17-001_OK--OS-6000427923 - SVTab17-001 - Rev. 0 - COMPLETO - 23-04-2017.avi FRAME 186803.jpg,Duto,Evento,Cruzamento
-,-,SVTab17-001_OK--OS-6000427923 - SVTab17-001 - Rev. 0 - COMPLETO - 23-04-2017.avi FRAME 187522.jpg,Confuso,-,-
-,-,SVTab17-001_OK--OS-6000427923 - SVTab17-001 - Rev. 0 - COMPLETO - 23-04-2017.avi FRAME 194476.jpg,Duto,Nao_Evento,-
-,-,SVTab17-001_OK--OS-6000427923 - SVTab17-001 - Rev. 0 - COMPLETO - 23-04-2017.avi FRAME 280010.jpg,Duto,Evento,Dano
-,-,SVTab17-001_OK--OS-6000427923 - SVTab17-001 - Rev. 0 - COMPLETO - 23-04-2017.avi FRAME 2877.jpg,Nada,-,-
-,-,SVTab17-001_OK--OS-6000427923 - SVTab17-001 - Rev. 0 - COMPLETO - 23-04-2017.avi FRAME 31708.jpg,Duto,Evento,Enterramento
-,-,SVTab17-001_OK--OS-6000427923 - SVTab17-001 - Rev. 0 - COMPLETO - 23-04-2017.avi FRAME 33267.jpg,Duto,Evento,Enterramento
-,-,SVTab17-001_OK--OS-6000427923 - SVTab17-001 - Rev. 0 - COMPLETO - 23-04-2017.avi FRAME 41508.jpg,Confuso,-,-
-,-,SVTab17-001_OK--OS-6000427923 - SVTab17-001 - Rev. 0 - COMPLETO - 23-04-2017.avi FRAME 76693.jpg,Duto,Evento,Flange
-,-,SVTab17-001_OK--OS-6000427923 - SVTab17-001 - Rev. 0 - COMPLETO - 23-04-2017.avi FRAME 80410.jpg,Duto,Evento,Flange
-,-,SVTab17-001_OK--OS-6000427923 - SVTab17-001 - Rev. 0 - COMPLETO - 23-04-2017.avi FRAME 83317.jpg,Duto,Evento,Flange
-,-,TCOPM16-160_OK--DVD-1--VTS_01_1.VOB FRAME 113407.jpg,Duto,Evento,Flange
-,-,TCOPM16-160_OK--DVD-1--VTS_01_1.VOB FRAME 114845.jpg,Duto,Evento,Flange
-,-,TCOPM16-160_OK--DVD-1--VTS_01_1.VOB FRAME 115894.jpg,Duto,Evento,Flange
-,-,TCOPM16-160_OK--DVD-1--VTS_01_1.VOB FRAME 118711.jpg,Duto,Evento,Flange
-,-,TCOPM16-160_OK--DVD-1--VTS_01_1.VOB FRAME 120689.jpg,Duto,Evento,Flange
-,-,TCOPM16-160_OK--DVD-1--VTS_01_1.VOB FRAME 121588.jpg,Duto,Evento,Flange
-,-,TCOPM16-160_OK--DVD-1--VTS_01_1.VOB FRAME 137023.jpg,Duto,Evento,Flange
-,-,TCOPM16-160_OK--DVD-1--VTS_01_1.VOB FRAME 137473.jpg,Duto,Evento,Flange
-,-,TCOPM16-160_OK--DVD-1--VTS_01_1.VOB FRAME 138402.jpg,Duto,Evento,Flange
-,-,TCOPM16-160_OK--DVD-1--VTS_01_1.VOB FRAME 43337.jpg,Duto,Evento,Flange
-,-,TCOPM16-160_OK--DVD-1--VTS_01_1.VOB FRAME 46154.jpg,Duto,Evento,Flange
-,-,TCOPM16-160_OK--DVD-1--VTS_01_1.VOB FRAME 47742.jpg,Duto,Evento,Flange
-,-,TCOPM16-160_OK--DVD-1--VTS_01_1.VOB FRAME 51399.jpg,Duto,Evento,Flange
-,-,TCOPM16-160_OK--DVD-1--VTS_01_1.VOB FRAME 53736.jpg,Duto,Evento,Flange
-,-,TCOPM16-160_OK--DVD-1--VTS_01_1.VOB FRAME 55744.jpg,Duto,Evento,Flange
-,-,TCOPM16-160_OK--DVD-1--VTS_01_1.VOB FRAME 57752.jpg,Duto,Evento,Flange
-,-,TCOPM16-160_OK--DVD-1--VTS_01_1.VOB FRAME 60060.jpg,Duto,Evento,Flange
-,-,TCOPM16-160_OK--DVD-1--VTS_01_1.VOB FRAME 61409.jpg,Duto,Evento,Flange
-,-,TCOPM16-160_OK--DVD-1--VTS_01_1.VOB FRAME 61499.jpg,Duto,Evento,Flange
-,-,TCOPM16-160_OK--DVD-1--VTS_01_1.VOB FRAME 64286.jpg,Duto,Evento,Flange
-,-,TCOPM16-160_OK--DVD-1--VTS_01_1.VOB FRAME 66593.jpg,Duto,Evento,Flange
-,-,TCOPM16-160_OK--DVD-1--VTS_01_1.VOB FRAME 68032.jpg,Duto,Evento,Flange
-,-,TCOPM16-160_OK--DVD-1--VTS_01_1.VOB FRAME 69471.jpg,Duto,Evento,Flange
-,-,TCOPM16-160_OK--DVD-1--VTS_01_1.VOB FRAME 73786.jpg,Duto,Evento,Flange
-,-,TCOPM16-160_OK--DVD-1--VTS_01_1.VOB FRAME 83706.jpg,Duto,Evento,Flange
-,-,TCOPM16-160_OK--DVD-1--VTS_01_1.VOB FRAME 84935.jpg,Duto,Evento,Flange
-,-,TCOPM16-160_OK--DVD-1--VTS_01_1.VOB FRAME 87542.jpg,Duto,Evento,Flange
-,-,TCOPM16-160_OK--DVD-1--VTS_01_1.VOB FRAME 88202.jpg,Duto,Evento,Flange
-,-,TCOPM16-160_OK--DVD-1--VTS_01_1.VOB FRAME 91049.jpg,Duto,Evento,Flange
-,-,TCOPM16-160_OK--DVD-1--VTS_01_1.VOB FRAME 92038.jpg,Duto,Evento,Flange
-,-,TCOPM16-160_OK--DVD-1--VTS_01_2.VOB FRAME 105345.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_2.VOB FRAME 105614.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_2.VOB FRAME 109600.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_2.VOB FRAME 111878.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_2.VOB FRAME 116164.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_2.VOB FRAME 117003.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_2.VOB FRAME 120869.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_2.VOB FRAME 121169.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_2.VOB FRAME 122218.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_2.VOB FRAME 12258.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_2.VOB FRAME 12857.jpg,Duto,Evento,Flange
-,-,TCOPM16-160_OK--DVD-1--VTS_01_2.VOB FRAME 20919.jpg,Duto,Evento,Enterramento
-,-,TCOPM16-160_OK--DVD-1--VTS_01_2.VOB FRAME 21968.jpg,Duto,Evento,Enterramento
-,-,TCOPM16-160_OK--DVD-1--VTS_01_2.VOB FRAME 50619.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_2.VOB FRAME 51099.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_2.VOB FRAME 56374.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_2.VOB FRAME 60599.jpg,Duto,Evento,Dano
-,-,TCOPM16-160_OK--DVD-1--VTS_01_2.VOB FRAME 65604.jpg,Duto,Evento,Dano
-,-,TCOPM16-160_OK--DVD-1--VTS_01_2.VOB FRAME 65874.jpg,Duto,Evento,Dano
-,-,TCOPM16-160_OK--DVD-1--VTS_01_2.VOB FRAME 66414.jpg,Duto,Evento,Dano
-,-,TCOPM16-160_OK--DVD-1--VTS_01_2.VOB FRAME 67672.jpg,Duto,Evento,Dano
-,-,TCOPM16-160_OK--DVD-1--VTS_01_2.VOB FRAME 69800.jpg,Duto,Nao_Evento,-
-,-,TCOPM16-160_OK--DVD-1--VTS_01_2.VOB FRAME 73756.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_2.VOB FRAME 76963.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_2.VOB FRAME 90000.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_2.VOB FRAME 90060.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_2.VOB FRAME 93596.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_2.VOB FRAME 97043.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_2.VOB FRAME 98841.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_3.VOB FRAME 100549.jpg,Duto,Evento,Dano
-,-,TCOPM16-160_OK--DVD-1--VTS_01_3.VOB FRAME 101329.jpg,Duto,Evento,Dano
-,-,TCOPM16-160_OK--DVD-1--VTS_01_3.VOB FRAME 105734.jpg,Duto,Evento,Dano
-,-,TCOPM16-160_OK--DVD-1--VTS_01_3.VOB FRAME 111848.jpg,Duto,Evento,Dano
-,-,TCOPM16-160_OK--DVD-1--VTS_01_3.VOB FRAME 112807.jpg,Duto,Evento,Dano
-,-,TCOPM16-160_OK--DVD-1--VTS_01_3.VOB FRAME 113946.jpg,Duto,Evento,Dano
-,-,TCOPM16-160_OK--DVD-1--VTS_01_3.VOB FRAME 115864.jpg,Duto,Evento,Dano
-,-,TCOPM16-160_OK--DVD-1--VTS_01_3.VOB FRAME 11898.jpg,Duto,Evento,Dano
-,-,TCOPM16-160_OK--DVD-1--VTS_01_3.VOB FRAME 118981.jpg,Duto,Evento,Dano
-,-,TCOPM16-160_OK--DVD-1--VTS_01_3.VOB FRAME 122757.jpg,Duto,Evento,Dano
-,-,TCOPM16-160_OK--DVD-1--VTS_01_3.VOB FRAME 130609.jpg,Duto,Evento,Dano
-,-,TCOPM16-160_OK--DVD-1--VTS_01_3.VOB FRAME 27453.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_3.VOB FRAME 61828.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_3.VOB FRAME 68362.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_3.VOB FRAME 70430.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_3.VOB FRAME 72737.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_3.VOB FRAME 75315.jpg,Duto,Evento,Dano
-,-,TCOPM16-160_OK--DVD-1--VTS_01_3.VOB FRAME 76484.jpg,Duto,Evento,Dano
-,-,TCOPM16-160_OK--DVD-1--VTS_01_4.VOB FRAME 100609.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_4.VOB FRAME 101299.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_4.VOB FRAME 106484.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_4.VOB FRAME 107263.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_4.VOB FRAME 113407.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_4.VOB FRAME 11479.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_4.VOB FRAME 114905.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_4.VOB FRAME 16873.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_4.VOB FRAME 23257.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_4.VOB FRAME 24575.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_4.VOB FRAME 26254.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_4.VOB FRAME 28202.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_4.VOB FRAME 3387.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_4.VOB FRAME 36414.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_4.VOB FRAME 43846.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_4.VOB FRAME 48821.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_4.VOB FRAME 50859.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_4.VOB FRAME 51219.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_4.VOB FRAME 6653.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_4.VOB FRAME 6953.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_4.VOB FRAME 72438.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_4.VOB FRAME 82478.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_4.VOB FRAME 83706.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_4.VOB FRAME 84186.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_4.VOB FRAME 87842.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_4.VOB FRAME 92967.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_4.VOB FRAME 93237.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_4.VOB FRAME 98422.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_5.VOB FRAME 103307.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_5.VOB FRAME 104176.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_5.VOB FRAME 114755.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_5.VOB FRAME 119520.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_5.VOB FRAME 12767.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_5.VOB FRAME 12797.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_5.VOB FRAME 17952.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_5.VOB FRAME 18492.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_5.VOB FRAME 18911.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_5.VOB FRAME 23706.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_5.VOB FRAME 59461.jpg,Duto,Evento,Dano
-,-,TCOPM16-160_OK--DVD-1--VTS_01_5.VOB FRAME 60180.jpg,Duto,Evento,Dano
-,-,TCOPM16-160_OK--DVD-1--VTS_01_5.VOB FRAME 60480.jpg,Duto,Evento,Dano
-,-,TCOPM16-160_OK--DVD-1--VTS_01_5.VOB FRAME 60839.jpg,Duto,Evento,Dano
-,-,TCOPM16-160_OK--DVD-1--VTS_01_5.VOB FRAME 7522.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_5.VOB FRAME 95934.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_5.VOB FRAME 99291.jpg,Duto,Evento,Reparo
-,-,TCOmll15-017_OK--VTS_01_1.VOB FRAME 103457.jpg,Confuso,-,-
-,-,TCOmll15-017_OK--VTS_01_1.VOB FRAME 104086.jpg,Confuso,-,-
-,-,TCOmll15-017_OK--VTS_01_1.VOB FRAME 124585.jpg,Confuso,-,-
-,-,TCOmll15-017_OK--VTS_01_1.VOB FRAME 125395.jpg,Confuso,-,-
-,-,TCOmll15-017_OK--VTS_01_1.VOB FRAME 125694.jpg,Confuso,-,-
-,-,TCOmll15-017_OK--VTS_01_1.VOB FRAME 126204.jpg,Confuso,-,-
-,-,TCOmll15-017_OK--VTS_01_1.VOB FRAME 126294.jpg,Confuso,-,-
-,-,TCOmll15-017_OK--VTS_01_1.VOB FRAME 127223.jpg,Confuso,-,-
-,-,TCOmll15-017_OK--VTS_01_1.VOB FRAME 130519.jpg,Confuso,-,-
-,-,TCOmll15-017_OK--VTS_01_1.VOB FRAME 136723.jpg,Confuso,-,-
-,-,TCOmll15-017_OK--VTS_01_1.VOB FRAME 138551.jpg,Confuso,-,-
-,-,TCOmll15-017_OK--VTS_01_1.VOB FRAME 44326.jpg,Confuso,-,-
-,-,TCOmll15-017_OK--VTS_01_1.VOB FRAME 50829.jpg,Duto,Evento,Loop
-,-,TCOmll15-017_OK--VTS_01_1.VOB FRAME 55385.jpg,Duto,Evento,Loop
-,-,TCOmll15-017_OK--VTS_01_1.VOB FRAME 63117.jpg,Duto,Evento,Loop
-,-,TCOmll15-017_OK--VTS_01_1.VOB FRAME 63926.jpg,Duto,Evento,Loop
-,-,TCOmll15-017_OK--VTS_01_1.VOB FRAME 64166.jpg,Duto,Evento,Loop
-,-,TCOmll15-017_OK--VTS_01_1.VOB FRAME 69950.jpg,Duto,Evento,Loop
-,-,TCOmll15-017_OK--VTS_01_1.VOB FRAME 78342.jpg,Duto,Evento,Loop
-,-,TCOmll15-017_OK--VTS_01_1.VOB FRAME 78521.jpg,Duto,Evento,Loop
-,-,TCOmll15-017_OK--VTS_01_1.VOB FRAME 84755.jpg,Duto,Evento,Sucata
-,-,TCOmll15-017_OK--VTS_01_1.VOB FRAME 87602.jpg,Duto,Evento,Sucata
-,-,TCOmll15-017_OK--VTS_01_1.VOB FRAME 88921.jpg,Duto,Evento,Sucata
