video,frame,imagem,rede1,rede2,rede3
-,-,FSll16-224_OK--DVD-3--VTS_01_3.VOB FRAME 136543.jpg,Duto,Evento,Reparo
-,-,FSll16-224_OK--DVD-3--VTS_01_3.VOB FRAME 136783.jpg,Duto,Evento,Reparo
-,-,FSll16-224_OK--DVD-3--VTS_01_4.VOB FRAME 15734.jpg,Duto,Evento,Reparo
-,-,FSll16-224_OK--DVD-3--VTS_01_4.VOB FRAME 4046.jpg,Duto,Evento,Reparo
-,-,FSll16-224_OK--DVD-3--VTS_01_4.VOB FRAME 4466.jpg,Duto,Evento,Reparo
-,-,FSll16-224_OK--DVD-3--VTS_01_4.VOB FRAME 8511.jpg,Duto,Evento,Reparo
-,-,GHmls16-263_OK--DVD-1--20161101202838328@DVR-SPARE_Ch1.wmv FRAME 14650.jpg,Confuso,-,-
-,-,GHmls16-263_OK--DVD-1--20161101202838328@DVR-SPARE_Ch1.wmv FRAME 22025.jpg,Confuso,-,-
-,-,GHmls16-263_OK--DVD-1--20161101202838328@DVR-SPARE_Ch1.wmv FRAME 23625.jpg,Confuso,-,-
-,-,GHmls16-263_OK--DVD-1--20161101202838328@DVR-SPARE_Ch1.wmv FRAME 27675.jpg,Duto,Evento,Anodo
-,-,GHmls16-263_OK--DVD-1--20161101202838328@DVR-SPARE_Ch1.wmv FRAME 27825.jpg,Duto,Evento,Anodo
-,-,GHmls16-263_OK--DVD-1--20161101202838328@DVR-SPARE_Ch1.wmv FRAME 30200.jpg,Confuso,-,-
-,-,GHmls16-263_OK--DVD-1--20161101212059250@DVR-SPARE_Ch1.wmv FRAME 30350.jpg,Duto,Evento,Dano
-,-,GHmls16-263_OK--DVD-1--20161101215100437@DVR-SPARE_Ch1.wmv FRAME 19025.jpg,Duto,Evento,Enterramento
-,-,GHmls16-263_OK--DVD-1--20161101222101578@DVR-SPARE_Ch1.wmv FRAME 11600.jpg,Duto,Evento,Cruzamento
-,-,GHmls16-263_OK--DVD-1--20161101222101578@DVR-SPARE_Ch1.wmv FRAME 13925.jpg,Duto,Evento,Cruzamento
-,-,GHmls16-263_OK--DVD-1--20161101232103406@DVR-SPARE_Ch1.wmv FRAME 32075.jpg,Duto,Evento,Enterramento
-,-,GHmls16-263_OK--DVD-1--20161101232103406@DVR-SPARE_Ch1.wmv FRAME 41525.jpg,Duto,Evento,Anodo
-,-,GHmls16-263_OK--DVD-1--20161101232103406@DVR-SPARE_Ch1.wmv FRAME 41700.jpg,Duto,Evento,Enterramento
-,-,GHmls16-263_OK--DVD-1--20161101232103406@DVR-SPARE_Ch1.wmv FRAME 45000.jpg,Duto,Evento,Anodo
-,-,GHmls16-263_OK--DVD-1--20161101235538296@DVR-SPARE_Ch1.wmv FRAME 10550.jpg,Confuso,-,-
-,-,GHmls16-263_OK--DVD-1--20161101235538296@DVR-SPARE_Ch1.wmv FRAME 13550.jpg,Confuso,-,-
-,-,GHmls16-263_OK--DVD-1--20161101235538296@DVR-SPARE_Ch1.wmv FRAME 15500.jpg,Confuso,-,-
-,-,GHmls16-263_OK--DVD-1--20161101235538296@DVR-SPARE_Ch1.wmv FRAME 2675.jpg,Duto,Evento,Flange
-,-,GHmls16-263_OK--DVD-1--20161101235538296@DVR-SPARE_Ch1.wmv FRAME 4150.jpg,Confuso,-,-
-,-,GHmls16-263_OK--DVD-1--20161101235538296@DVR-SPARE_Ch1.wmv FRAME 6025.jpg,Confuso,-,-
-,-,GHmls16-263_OK--DVD-1--20161101235538296@DVR-SPARE_Ch1.wmv FRAME 6325.jpg,Confuso,-,-
-,-,GHmls16-263_OK--DVD-1--20161102000728984@DVR-SPARE_Ch1.wmv FRAME 24975.jpg,Duto,Evento,Sucata
-,-,GHmls16-263_OK--DVD-1--20161102023734109@DVR-SPARE_Ch1.wmv FRAME 24825.jpg,Duto,Evento,Flange
-,-,GHmls16-263_OK--DVD-1--20161102023734109@DVR-SPARE_Ch1.wmv FRAME 26450.jpg,Duto,Evento,Flange
-,-,GHmls16-263_OK--DVD-1--20161102023734109@DVR-SPARE_Ch1.wmv FRAME 30350.jpg,Confuso,-,-
-,-,GHmls16-263_OK--DVD-1--20161102023734109@DVR-SPARE_Ch1.wmv FRAME 34225.jpg,Duto,Evento,Flange
-,-,GHmls16-263_OK--DVD-1--20161102023734109@DVR-SPARE_Ch1.wmv FRAME 35175.jpg,Confuso,-,-
-,-,GHmls16-263_OK--DVD-1--20161102023734109@DVR-SPARE_Ch1.wmv FRAME 36475.jpg,Confuso,-,-
-,-,GHmls16-263_OK--DVD-1--20161102023734109@DVR-SPARE_Ch1.wmv FRAME 38525.jpg,Confuso,-,-
-,-,GHmls16-263_OK--DVD-1--20161102023734109@DVR-SPARE_Ch1.wmv FRAME 8125.jpg,Duto,Evento,Flange
-,-,GHmls16-263_OK--DVD-1--20161102023734109@DVR-SPARE_Ch1.wmv FRAME 8850.jpg,Duto,Evento,Flange
-,-,GHmls16-263_OK--DVD-1--20161102023734109@DVR-SPARE_Ch1.wmv FRAME 9025.jpg,Duto,Evento,Anodo
-,-,GHmls16-263_OK--DVD-1--20161102030326828@DVR-SPARE_Ch1.wmv FRAME 31725.jpg,Confuso,-,-
-,-,GHmls16-263_OK--DVD-1--20161102033327125@DVR-SPARE_Ch1.wmv FRAME 18600.jpg,Duto,Evento,Flange
-,-,GHmls16-263_OK--DVD-1--20161102033327125@DVR-SPARE_Ch1.wmv FRAME 19875.jpg,Duto,Evento,Flange
-,-,GHmls16-263_OK--DVD-1--20161102033327125@DVR-SPARE_Ch1.wmv FRAME 20575.jpg,Duto,Evento,Flange
-,-,GHmls16-263_OK--DVD-1--20161102033327125@DVR-SPARE_Ch1.wmv FRAME 24825.jpg,Duto,Evento,Flange
-,-,GHmls16-263_OK--DVD-1--20161102033327125@DVR-SPARE_Ch1.wmv FRAME 25325.jpg,Duto,Evento,Flange
-,-,GHmls16-263_OK--DVD-1--20161102033327125@DVR-SPARE_Ch1.wmv FRAME 27650.jpg,Duto,Evento,Flange
-,-,GHmls16-263_OK--DVD-1--20161102033327125@DVR-SPARE_Ch1.wmv FRAME 27775.jpg,Duto,Evento,Flange
-,-,GHmls16-263_OK--DVD-1--20161102033327125@DVR-SPARE_Ch1.wmv FRAME 28525.jpg,Duto,Evento,Flange
-,-,GHmls16-263_OK--DVD-1--20161102033327125@DVR-SPARE_Ch1.wmv FRAME 28775.jpg,Duto,Evento,Flange
-,-,GHmls16-263_OK--DVD-1--20161102033327125@DVR-SPARE_Ch1.wmv FRAME 29375.jpg,Duto,Evento,Flange
-,-,GHmls16-263_OK--DVD-1--20161102033327125@DVR-SPARE_Ch1.wmv FRAME 29800.jpg,Duto,Evento,Flange
-,-,GHmls16-263_OK--DVD-1--20161102035345781@DVR-SPARE_Ch1.wmv FRAME 6000.jpg,Duto,Evento,Cruzamento
-,-,GHmls16-263_OK--DVD-2--20161102052348359@DVR-SPARE_Ch1.wmv FRAME 20950.jpg,Duto,Evento,Anodo
-,-,GHmls16-263_OK--DVD-2--20161102055349515@DVR-SPARE_Ch1.wmv FRAME 1650.jpg,Duto,Evento,Anodo
-,-,GHmls16-263_OK--DVD-2--20161102055349515@DVR-SPARE_Ch1.wmv FRAME 16725.jpg,Duto,Evento,Anodo
-,-,GHmls16-263_OK--DVD-2--20161102055349515@DVR-SPARE_Ch1.wmv FRAME 17225.jpg,Duto,Evento,Anodo
-,-,GHmls16-263_OK--DVD-2--20161102055349515@DVR-SPARE_Ch1.wmv FRAME 21225.jpg,Duto,Evento,Anodo
-,-,GHmls16-263_OK--DVD-2--20161102055349515@DVR-SPARE_Ch1.wmv FRAME 21625.jpg,Confuso,-,-
-,-,GHmls16-263_OK--DVD-2--20161102055349515@DVR-SPARE_Ch1.wmv FRAME 26625.jpg,Duto,Evento,Anodo
-,-,GHmls16-263_OK--DVD-2--20161102055349515@DVR-SPARE_Ch1.wmv FRAME 29075.jpg,Duto,Evento,Anodo
-,-,GHmls16-263_OK--DVD-2--20161102055349515@DVR-SPARE_Ch1.wmv FRAME 3625.jpg,Duto,Evento,Flange
-,-,GHmls16-263_OK--DVD-2--20161102064423359@DVR-SPARE_Ch1.wmv FRAME 28950.jpg,Duto,Evento,Reparo
-,-,GHmls16-263_OK--DVD-2--20161102064423359@DVR-SPARE_Ch1.wmv FRAME 33800.jpg,Duto,Evento,Enterramento
-,-,GHmls16-263_OK--DVD-4--20161106091420250@DVR-SPARE_Ch1.wmv FRAME 14950.jpg,Duto,Evento,Enterramento
-,-,GHmls16-263_OK--DVD-4--20161106091420250@DVR-SPARE_Ch1.wmv FRAME 15650.jpg,Duto,Evento,Enterramento
-,-,GHmls16-263_OK--DVD-4--20161106091420250@DVR-SPARE_Ch1.wmv FRAME 17550.jpg,Duto,Evento,Reparo
-,-,GHmls16-263_OK--DVD-4--20161106091420250@DVR-SPARE_Ch1.wmv FRAME 17775.jpg,Duto,Evento,Enterramento
-,-,GHmls16-263_OK--DVD-4--20161106094421453@DVR-SPARE_Ch1.wmv FRAME 14425.jpg,Duto,Evento,Reparo
-,-,ROBI12-417_OK--VTS_01_1.VOB FRAME 15135.jpg,Confuso,-,-
-,-,ROBI12-417_OK--VTS_01_1.VOB FRAME 28082.jpg,Duto,Evento,Sucata
-,-,ROBI12-417_OK--VTS_01_1.VOB FRAME 5425.jpg,Confuso,-,-
-,-,SVTab17-001_OK--OS-6000427923 - SVTab17-001 - Rev. 0 - COMPLETO - 23-04-2017.avi FRAME 113467.jpg,Duto,Evento,Reparo
-,-,SVTab17-001_OK--OS-6000427923 - SVTab17-001 - Rev. 0 - COMPLETO - 23-04-2017.avi FRAME 115355.jpg,Duto,Evento,Reparo
-,-,SVTab17-001_OK--OS-6000427923 - SVTab17-001 - Rev. 0 - COMPLETO - 23-04-2017.avi FRAME 125005.jpg,Duto,Duvida,-
-,-,SVTab17-001_OK--OS-6000427923 - SVTab17-001 - Rev. 0 - COMPLETO - 23-04-2017.avi FRAME 126683.jpg,Duto,Duvida,-
-,-,SVTab17-001_OK--OS-6000427923 - SVTab17-001 - Rev. 0 - COMPLETO - 23-04-2017.avi FRAME 129261.jpg,Duto,Duvida,-
-,-,SVTab17-001_OK--OS-6000427923 - SVTab17-001 - Rev. 0 - COMPLETO - 23-04-2017.avi FRAME 129680.jpg,Duto,Duvida,-
-,-,SVTab17-001_OK--OS-6000427923 - SVTab17-001 - Rev. 0 - COMPLETO - 23-04-2017.avi FRAME 129800.jpg,Duto,Duvida,-
-,-,SVTab17-001_OK--OS-6000427923 - SVTab17-001 - Rev. 0 - COMPLETO - 23-04-2017.avi FRAME 130909.jpg,Duto,Duvida,-
-,-,SVTab17-001_OK--OS-6000427923 - SVTab17-001 - Rev. 0 - COMPLETO - 23-04-2017.avi FRAME 132737.jpg,Duto,Duvida,-
-,-,SVTab17-001_OK--OS-6000427923 - SVTab17-001 - Rev. 0 - COMPLETO - 23-04-2017.avi FRAME 13696.jpg,Duto,Evento,Enterramento
-,-,SVTab17-001_OK--OS-6000427923 - SVTab17-001 - Rev. 0 - COMPLETO - 23-04-2017.avi FRAME 137023.jpg,Duto,Duvida,-
-,-,SVTab17-001_OK--OS-6000427923 - SVTab17-001 - Rev. 0 - COMPLETO - 23-04-2017.avi FRAME 137173.jpg,Duto,Duvida,-
-,-,SVTab17-001_OK--OS-6000427923 - SVTab17-001 - Rev. 0 - COMPLETO - 23-04-2017.avi FRAME 13756.jpg,Duto,Evento,Enterramento
-,-,SVTab17-001_OK--OS-6000427923 - SVTab17-001 - Rev. 0 - COMPLETO - 23-04-2017.avi FRAME 141129.jpg,Duto,Duvida,-
-,-,SVTab17-001_OK--OS-6000427923 - SVTab17-001 - Rev. 0 - COMPLETO - 23-04-2017.avi FRAME 148831.jpg,Duto,Duvida,-
-,-,SVTab17-001_OK--OS-6000427923 - SVTab17-001 - Rev. 0 - COMPLETO - 23-04-2017.avi FRAME 148891.jpg,Duto,Duvida,-
-,-,SVTab17-001_OK--OS-6000427923 - SVTab17-001 - Rev. 0 - COMPLETO - 23-04-2017.avi FRAME 195854.jpg,Duto,Evento,Cruzamento
-,-,SVTab17-001_OK--OS-6000427923 - SVTab17-001 - Rev. 0 - COMPLETO - 23-04-2017.avi FRAME 2068.jpg,Duto,Evento,Enterramento
-,-,SVTab17-001_OK--OS-6000427923 - SVTab17-001 - Rev. 0 - COMPLETO - 23-04-2017.avi FRAME 239940.jpg,Confuso,-,-
-,-,SVTab17-001_OK--OS-6000427923 - SVTab17-001 - Rev. 0 - COMPLETO - 23-04-2017.avi FRAME 241888.jpg,Duto,Evento,Enterramento
-,-,SVTab17-001_OK--OS-6000427923 - SVTab17-001 - Rev. 0 - COMPLETO - 23-04-2017.avi FRAME 243477.jpg,Nada,-,-
-,-,SVTab17-001_OK--OS-6000427923 - SVTab17-001 - Rev. 0 - COMPLETO - 23-04-2017.avi FRAME 27243.jpg,Duto,Evento,Sucata
-,-,SVTab17-001_OK--OS-6000427923 - SVTab17-001 - Rev. 0 - COMPLETO - 23-04-2017.avi FRAME 8541.jpg,Duto,Evento,Enterramento
-,-,TCOPM16-160_OK--DVD-1--VTS_01_1.VOB FRAME 114695.jpg,Duto,Evento,Flange
-,-,TCOPM16-160_OK--DVD-1--VTS_01_1.VOB FRAME 114815.jpg,Duto,Evento,Flange
-,-,TCOPM16-160_OK--DVD-1--VTS_01_1.VOB FRAME 115295.jpg,Duto,Evento,Flange
-,-,TCOPM16-160_OK--DVD-1--VTS_01_1.VOB FRAME 117842.jpg,Duto,Evento,Flange
-,-,TCOPM16-160_OK--DVD-1--VTS_01_1.VOB FRAME 18881.jpg,Duto,Evento,Flange
-,-,TCOPM16-160_OK--DVD-1--VTS_01_1.VOB FRAME 3536.jpg,Duto,Evento,Flange
-,-,TCOPM16-160_OK--DVD-1--VTS_01_1.VOB FRAME 42198.jpg,Duto,Evento,Flange
-,-,TCOPM16-160_OK--DVD-1--VTS_01_1.VOB FRAME 42677.jpg,Duto,Evento,Flange
-,-,TCOPM16-160_OK--DVD-1--VTS_01_1.VOB FRAME 42827.jpg,Duto,Evento,Flange
-,-,TCOPM16-160_OK--DVD-1--VTS_01_1.VOB FRAME 47682.jpg,Duto,Evento,Flange
-,-,TCOPM16-160_OK--DVD-1--VTS_01_1.VOB FRAME 48851.jpg,Duto,Evento,Flange
-,-,TCOPM16-160_OK--DVD-1--VTS_01_1.VOB FRAME 52747.jpg,Duto,Evento,Flange
-,-,TCOPM16-160_OK--DVD-1--VTS_01_1.VOB FRAME 55025.jpg,Duto,Evento,Flange
-,-,TCOPM16-160_OK--DVD-1--VTS_01_1.VOB FRAME 59341.jpg,Duto,Evento,Flange
-,-,TCOPM16-160_OK--DVD-1--VTS_01_1.VOB FRAME 61349.jpg,Duto,Evento,Flange
-,-,TCOPM16-160_OK--DVD-1--VTS_01_1.VOB FRAME 65455.jpg,Duto,Evento,Flange
-,-,TCOPM16-160_OK--DVD-1--VTS_01_1.VOB FRAME 67702.jpg,Duto,Evento,Flange
-,-,TCOPM16-160_OK--DVD-1--VTS_01_1.VOB FRAME 68601.jpg,Duto,Evento,Flange
-,-,TCOPM16-160_OK--DVD-1--VTS_01_1.VOB FRAME 68811.jpg,Duto,Evento,Flange
-,-,TCOPM16-160_OK--DVD-1--VTS_01_1.VOB FRAME 75165.jpg,Duto,Evento,Flange
-,-,TCOPM16-160_OK--DVD-1--VTS_01_1.VOB FRAME 7882.jpg,Duto,Evento,Flange
-,-,TCOPM16-160_OK--DVD-1--VTS_01_1.VOB FRAME 79361.jpg,Duto,Evento,Flange
-,-,TCOPM16-160_OK--DVD-1--VTS_01_1.VOB FRAME 84186.jpg,Duto,Evento,Flange
-,-,TCOPM16-160_OK--DVD-1--VTS_01_1.VOB FRAME 84216.jpg,Duto,Evento,Flange
-,-,TCOPM16-160_OK--DVD-1--VTS_01_1.VOB FRAME 92547.jpg,Duto,Evento,Flange
-,-,TCOPM16-160_OK--DVD-1--VTS_01_2.VOB FRAME 110679.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_2.VOB FRAME 111548.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_2.VOB FRAME 113407.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_2.VOB FRAME 113796.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_2.VOB FRAME 117542.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_2.VOB FRAME 117782.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_2.VOB FRAME 121259.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_2.VOB FRAME 123417.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_2.VOB FRAME 125844.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_2.VOB FRAME 127283.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_2.VOB FRAME 128931.jpg,Duto,Evento,Dano
-,-,TCOPM16-160_OK--DVD-1--VTS_01_2.VOB FRAME 13816.jpg,Duto,Nao_Evento,-
-,-,TCOPM16-160_OK--DVD-1--VTS_01_2.VOB FRAME 18342.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_2.VOB FRAME 20589.jpg,Duto,Evento,Flange
-,-,TCOPM16-160_OK--DVD-1--VTS_01_2.VOB FRAME 39590.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_2.VOB FRAME 42408.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_2.VOB FRAME 55085.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_2.VOB FRAME 55205.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_2.VOB FRAME 5574.jpg,Duto,Evento,Flange
-,-,TCOPM16-160_OK--DVD-1--VTS_01_2.VOB FRAME 58352.jpg,Duto,Evento,Dano
-,-,TCOPM16-160_OK--DVD-1--VTS_01_2.VOB FRAME 62398.jpg,Duto,Evento,Dano
-,-,TCOPM16-160_OK--DVD-1--VTS_01_2.VOB FRAME 67972.jpg,Duto,Evento,Dano
-,-,TCOPM16-160_OK--DVD-1--VTS_01_2.VOB FRAME 68242.jpg,Duto,Evento,Dano
-,-,TCOPM16-160_OK--DVD-1--VTS_01_2.VOB FRAME 70939.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_2.VOB FRAME 79271.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_2.VOB FRAME 79540.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_2.VOB FRAME 93267.jpg,Duto,Evento,Dano
-,-,TCOPM16-160_OK--DVD-1--VTS_01_2.VOB FRAME 96444.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_2.VOB FRAME 98212.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_3.VOB FRAME 110619.jpg,Duto,Evento,Dano
-,-,TCOPM16-160_OK--DVD-1--VTS_01_3.VOB FRAME 114905.jpg,Duto,Evento,Dano
-,-,TCOPM16-160_OK--DVD-1--VTS_01_3.VOB FRAME 117273.jpg,Duto,Evento,Dano
-,-,TCOPM16-160_OK--DVD-1--VTS_01_3.VOB FRAME 118352.jpg,Duto,Evento,Dano
-,-,TCOPM16-160_OK--DVD-1--VTS_01_3.VOB FRAME 121109.jpg,Duto,Evento,Dano
-,-,TCOPM16-160_OK--DVD-1--VTS_01_3.VOB FRAME 122368.jpg,Duto,Evento,Dano
-,-,TCOPM16-160_OK--DVD-1--VTS_01_3.VOB FRAME 135704.jpg,Duto,Evento,Dano
-,-,TCOPM16-160_OK--DVD-1--VTS_01_3.VOB FRAME 16064.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_3.VOB FRAME 20140.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_3.VOB FRAME 22687.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_3.VOB FRAME 30869.jpg,Duto,Evento,Dano
-,-,TCOPM16-160_OK--DVD-1--VTS_01_3.VOB FRAME 33506.jpg,Duto,Evento,Dano
-,-,TCOPM16-160_OK--DVD-1--VTS_01_3.VOB FRAME 69291.jpg,Duto,Evento,Dano
-,-,TCOPM16-160_OK--DVD-1--VTS_01_3.VOB FRAME 95994.jpg,Duto,Evento,Dano
-,-,TCOPM16-160_OK--DVD-1--VTS_01_4.VOB FRAME 101029.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_4.VOB FRAME 104955.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_4.VOB FRAME 108372.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_4.VOB FRAME 113407.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_4.VOB FRAME 11419.jpg,Duto,Evento,Dano
-,-,TCOPM16-160_OK--DVD-1--VTS_01_4.VOB FRAME 116583.jpg,Duto,Evento,Dano
-,-,TCOPM16-160_OK--DVD-1--VTS_01_4.VOB FRAME 12288.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_4.VOB FRAME 123866.jpg,Duto,Evento,Dano
-,-,TCOPM16-160_OK--DVD-1--VTS_01_4.VOB FRAME 124016.jpg,Duto,Evento,Dano
-,-,TCOPM16-160_OK--DVD-1--VTS_01_4.VOB FRAME 16454.jpg,Duto,Evento,Dano
-,-,TCOPM16-160_OK--DVD-1--VTS_01_4.VOB FRAME 17173.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_4.VOB FRAME 17652.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_4.VOB FRAME 180.jpg,Duto,Evento,Dano
-,-,TCOPM16-160_OK--DVD-1--VTS_01_4.VOB FRAME 23856.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_4.VOB FRAME 24156.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_4.VOB FRAME 24276.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_4.VOB FRAME 26643.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_4.VOB FRAME 28202.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_4.VOB FRAME 28322.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_4.VOB FRAME 33896.jpg,Duto,Evento,Dano
-,-,TCOPM16-160_OK--DVD-1--VTS_01_4.VOB FRAME 38781.jpg,Duto,Evento,Dano
-,-,TCOPM16-160_OK--DVD-1--VTS_01_4.VOB FRAME 40400.jpg,Duto,Evento,Dano
-,-,TCOPM16-160_OK--DVD-1--VTS_01_4.VOB FRAME 46543.jpg,Duto,Evento,Dano
-,-,TCOPM16-160_OK--DVD-1--VTS_01_4.VOB FRAME 48731.jpg,Duto,Evento,Dano
-,-,TCOPM16-160_OK--DVD-1--VTS_01_4.VOB FRAME 54845.jpg,Duto,Evento,Dano
-,-,TCOPM16-160_OK--DVD-1--VTS_01_4.VOB FRAME 74775.jpg,Duto,Evento,Dano
-,-,TCOPM16-160_OK--DVD-1--VTS_01_4.VOB FRAME 75225.jpg,Duto,Evento,Dano
-,-,TCOPM16-160_OK--DVD-1--VTS_01_4.VOB FRAME 83407.jpg,Duto,Evento,Dano
-,-,TCOPM16-160_OK--DVD-1--VTS_01_4.VOB FRAME 86164.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_4.VOB FRAME 8841.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_4.VOB FRAME 92787.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_4.VOB FRAME 92877.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_4.VOB FRAME 94795.jpg,Duto,Evento,Dano
-,-,TCOPM16-160_OK--DVD-1--VTS_01_4.VOB FRAME 99590.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_5.VOB FRAME 12857.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_5.VOB FRAME 17982.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_5.VOB FRAME 18432.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_5.VOB FRAME 18521.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_5.VOB FRAME 32967.jpg,Duto,Evento,Dano
-,-,TCOPM16-160_OK--DVD-1--VTS_01_5.VOB FRAME 38362.jpg,Duto,Evento,Dano
-,-,TCOPM16-160_OK--DVD-1--VTS_01_5.VOB FRAME 41658.jpg,Duto,Evento,Dano
-,-,TCOPM16-160_OK--DVD-1--VTS_01_5.VOB FRAME 5275.jpg,Duto,Evento,Dano
-,-,TCOPM16-160_OK--DVD-1--VTS_01_5.VOB FRAME 75375.jpg,Duto,Evento,Dano
-,-,TCOPM16-160_OK--DVD-1--VTS_01_5.VOB FRAME 75405.jpg,Duto,Evento,Dano
-,-,TCOPM16-160_OK--DVD-1--VTS_01_5.VOB FRAME 76154.jpg,Duto,Evento,Dano
-,-,TCOPM16-160_OK--DVD-1--VTS_01_5.VOB FRAME 83826.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_5.VOB FRAME 83916.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_5.VOB FRAME 88292.jpg,Duto,Evento,Reparo
-,-,TCOPM16-160_OK--DVD-1--VTS_01_5.VOB FRAME 97672.jpg,Duto,Evento,Dano
-,-,TCOmll15-017_OK--VTS_01_1.VOB FRAME 123866.jpg,Confuso,-,-
-,-,TCOmll15-017_OK--VTS_01_1.VOB FRAME 124585.jpg,Confuso,-,-
-,-,TCOmll15-017_OK--VTS_01_1.VOB FRAME 125994.jpg,Confuso,-,-
-,-,TCOmll15-017_OK--VTS_01_1.VOB FRAME 128841.jpg,Confuso,-,-
-,-,TCOmll15-017_OK--VTS_01_1.VOB FRAME 130400.jpg,Confuso,-,-
-,-,TCOmll15-017_OK--VTS_01_1.VOB FRAME 134236.jpg,Confuso,-,-
-,-,TCOmll15-017_OK--VTS_01_1.VOB FRAME 135554.jpg,Confuso,-,-
-,-,TCOmll15-017_OK--VTS_01_1.VOB FRAME 55564.jpg,Duto,Evento,Loop
-,-,TCOmll15-017_OK--VTS_01_1.VOB FRAME 57033.jpg,Duto,Evento,Loop
-,-,TCOmll15-017_OK--VTS_01_1.VOB FRAME 66204.jpg,Duto,Evento,Loop
-,-,TCOmll15-017_OK--VTS_01_1.VOB FRAME 73546.jpg,Duto,Evento,Loop
-,-,TCOmll15-017_OK--VTS_01_1.VOB FRAME 73876.jpg,Duto,Evento,Loop
-,-,TCOmll15-017_OK--VTS_01_1.VOB FRAME 75315.jpg,Duto,Evento,Loop
-,-,TCOmll15-017_OK--VTS_01_1.VOB FRAME 88232.jpg,Duto,Evento,Sucata
